SEGMENTO;-;
NOME DA INSTITUICAO;-;
CNPJ;-;
PAIS;Todos;
UF;-;
MUNICIPIO;-;
;
CNPJ;NOME DA INSTITUICAO;ENDERECO;COMPLEMENTO;BAIRRO;CEP;MUNICIPIO;UF;PAIS;DDD;FONE;SITE NA WEB;SITUAÇÃO;
53505681;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS METALÚRGICAS DE MATÃO - METALCOOPERCRED";"AVENIDA QUINZE DE NOVEMBRO  561";"SALA 1";"CENTRO";"15990630";"MATAO";"SP";"Brasil";-;-;"https://www.metalcoopercred.com.br";"Autorizada em Atividade";
24235459;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS SIDERÚRGICAS, METALÚRGICAS E ELETRO-MECÂNICAS DE JOÃO MONLEVADE LTDA. - CREDIBELGO";"RUA  LOUIS ENCH NUMERO  314";-;"ALVORADA";"35930045";"JOAO MONLEVADE";"MG";"Brasil";-;-;"https://www.credibelgo.com.br";"Autorizada em Atividade";
129753;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS SOMART LTDA.";"USINA JATIBOCA, S/N";"PARADA PAULISTA";"ZONA RURAL";"35380000";"URUCANIA";"MG";"Brasil";-;-;"https://www.independentes.coop.br/credsoma";"Autorizada em Atividade";
53272365;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS INDÚSTRIAS UNILEVER DO BRASIL";"RUA ANTONIO CARLOS 196 4ANDAR SALA 44";-;"CENTRO";"13270005";"VALINHOS";"SP";"Brasil";-;-;"https://www.coopercredunilever.com.br";"Autorizada em Atividade";
33370115;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DE FURNAS E DAS DEMAIS EMPRESAS DO SISTEMA ELETROBRÁS LTDA. - SICOOB CECREMEF";"RUA REAL GRANDEZA  139   5  ANDAR";-;"BOTAFOGO";"22281033";"RIO DE JANEIRO";"RJ";"Brasil";-;-;"https://www.sicoobcecremef.com.br";"Autorizada em Atividade";
2230138;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DE KYN COMÉRCIO VAREJISTA E ATACADISTA - COOPER KYN";"RUA RIO CLARO, 103 - SALA 4";-;"VILA HORTOLÂNDIA";"13214308";"JUNDIAI";"SP";"Brasil";-;-;-;"Autorizada em Atividade";
92935741;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO BANRISUL";"PRACA DA ALFANDEGA  12";"301";"CENTRO";"90010150";"PORTO ALEGRE";"RS";"Brasil";-;-;"https://www.banricoop.coop.br";"Autorizada em Atividade";
73631483;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO BAYER E EMPRESAS QUÍMICAS E FARMACÊUTICAS DO ESTADO DO RIO DE JANEIRO LTDA.";"ESTRADA DA BOA ESPERANCA, 650";-;"BOM PASTOR";"26110120";"BELFORD ROXO";"RJ";"Brasil";-;-;"https://www.copbayer.com.br";"Autorizada em Atividade";
2024442;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO COLORADO";"RODOVIA SP 425, KM. 47";-;"FAZ.SAO JOSE GLORIA";"14790000";"GUAIRA";"SP";"Brasil";-;-;-;"Autorizada em Atividade";
2232228;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO SBF LTDA. - COOPER ATIVA SBF";"RUA HUGO D ANTOLA  200";-;"LAPA";"05038090";"SAO PAULO";"SP";"Brasil";-;-;-;"Autorizada em Atividade";
62284385;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO SCHAEFFLER";"AV INDEPENDENCIA 3500 A";-;"IPORANGA";"18087101";"SOROCABA";"SP";"Brasil";-;-;-;"Autorizada em Atividade";
57598120;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO TELEFÔNICA";"AV PAULISTA  352";"2  ANDAR CJ 21";"PARAISO";"01310000";"SAO PAULO";"SP";"Brasil";-;-;"https://www.coopertel.org.br";"Autorizada em Atividade";
5658367;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO SEBRAE BAHIA LTDA.";"RUA ARTHUR DE AZEVEDO MACHADO  N   001225";"LJ 0017";"COSTA AZUL";"41760000";"SALVADOR";"BA";"Brasil";-;-;-;"Autorizada em Atividade";
92675578;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO SISTEMA FIERGS - CRESUL";"AVENIDA ASSIS BRASIL,8787";"BLOCO 13 SALA 04";"SARANDI";"91140001";"PORTO ALEGRE";"RS";"Brasil";-;-;"https://www.cresul.coop.br";"Autorizada em Atividade";
9579249;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE AMERICANA, LIMEIRA E REGIÃO - SICOOB ACICRED";"RUA PRIMO PICOLI";"N- 232";"CENTRO";"13465283";"AMERICANA";"SP";"Brasil";-;-;"https://www.sicoob.com.br/web/sicoobacicred";"Autorizada em Atividade";
5841967;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FABRICANTES DE CALÇADOS DE SAPIRANGA LTDA.";"AVENIDA 20 DE SETEMBRO  3825";"LOJA 01";"CENTRO";"93800000";"SAPIRANGA";"RS";"Brasil";-;-;-;"Autorizada em Atividade";
62562012;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA  NESTLÉ - NESCRED";"RUA DR RUBENS GOMES BUENO 691";"CONJUNTO 221 BLOCO A COND 17007";"VARZEA DE BAIXO";"04730903";"SAO PAULO";"SP";"Brasil";-;-;"https://www.nescred.com.br/";"Autorizada em Atividade";
45068632;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ACUMENT BRASIL";"ROD DOM PEDRO  I , KM 87";"COND EMP BARÃO DE MAUA ED FERNANDO PESS";"PONTE ALTA";"12954260";"ATIBAIA";"SP";"Brasil";-;-;"https://www.cooperacument.coop.br";"Autorizada em Atividade";
41146382;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASSEMBLÉIA LEGISLATIVA DO ESTADO DA PARAÍBA LTDA. -  COOPERLEGIS";"RUA DUQUE DE CAXIAS, 400 - 2- ANDAR";"SALA 204 - EDIFICIO 5 DE AGOSTO";"CENTRO";"58010821";"JOAO PESSOA";"PB";"Brasil";-;-;"https://www.cooperlegis.com.br";"Autorizada em Atividade";
1288797;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASTRAZENECA DO BRASIL";"RODOVIA RAPOSO TAVARES KM 26 9";-;"MOINHO VELHO";"06707000";"COTIA";"SP";"Brasil";-;-;-;"Autorizada em Atividade";
57038408;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA BOMBRIL";"AV. MARGINAL DIREITA S/N-";"VIA ANCHIETA KM 14";"RUDGE RAMOS";"09696000";"SAO BERNARDO DO CAMPO";"SP";"Brasil";-;-;"https://cooperbombiril.com.br";"Autorizada em Atividade";
68228006;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CARGILL";"AVENIDA DR. CHUCRI ZAIDAN, 1240, 6- ANDAR";"MORUMBI CORPORATE, TORRE DIAMOND";"VILA SÃO FRANCISCO";"04711130";"SAO PAULO";"SP";"Brasil";-;-;"https://coopcargill.com.br/";"Autorizada em Atividade";
43438662;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA EDUCAÇÃO E COMUNICAÇÃO";"RUA ROMA,620";"CJ 133A";"LAPA";"05050090";"SAO PAULO";"SP";"Brasil";-;-;"https://www.credecom.com.br";"Autorizada em Atividade";
45045671;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ELGIN";"AV  VEREADOR DANTE JORDAO STOPPA  47";-;"CESAR DE SOUZA";"08820390";"MOGI DAS CRUZES";"SP";"Brasil";-;-;-;"Autorizada em Atividade";
48718183;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ERICSSON - COOPERICSSON";"AVENIDA NICOLAS BOER, 399";"11 ANDAR - TORRE CORPORATE TIME";"JARDIM DAS PERDIZES";"01140060";"SAO PAULO";"SP";"Brasil";-;-;"https://www.cooperativaericsson.com.br";"Autorizada em Atividade";
57259525;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FACULDADE DE CIÊNCIAS AGRÁRIAS E VETERINÁRIAS - CAMPUS DE JABOTICABAL/SP - COOPERFAC";"VIA DE ACESSO PROF PAULO DONATO CASTELLANE  S N";-;"RURAL";"14884900";"JABOTICABAL";"SP";"Brasil";-;-;-;"Autorizada em Atividade";
1997612;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FUNDAÇÃO ZERBINI E DA FUNDAÇÃO FACULDADE DE MEDICINA (FFM) - COOPINCOR";"AV DR ENEAS DE CARVALHO AGUIAR, 44, BL. I,2. AND";-;"CERQUEIRA CESAR";"05403000";"SAO PAULO";"SP";"Brasil";-;-;"https://www.coopincor.com.br";"Autorizada em Atividade";
731320;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA MORLAN - CRED MORLAN";"RUA 14, 1126";-;"CENTRO";"14620000";"ORLANDIA";"SP";"Brasil";-;-;"https://www.morlan.com.br";"Autorizada em Atividade";
16721078;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA  DO ESTADO DE MINAS GERAIS E DE LIVRE ADMISSÃO LTDA - SICOOB COOPSEF";"AV BRASIL 1660";-;"BOA VIAGEM";"30140004";"BELO HORIZONTE";"MG";"Brasil";-;-;"https://www.sicoobcoopsef.com.br";"Autorizada em Atividade";
72952138;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SELENE";"RUA DO VELHO RAMAL, 490";-;"VILA ESTIVA";"18528608";"CERQUILHO";"SP";"Brasil";-;-;-;"Autorizada em Atividade";
67341487;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA TETRA PAK";"AVENIDA JANIO QUADROS, 1073";"SOBRELOJA";"CENTRO";"13190000";"MONTE MOR";"SP";"Brasil";-;-;"https://www.cooperpak.com.br";"Autorizada em Atividade";
57440521;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA TICKET SERVIÇOS COMÉRCIO E ADMINISTRAÇÃO";"RUA SILVIA  23   4 AND   CJ14";-;"BELA VISTA";"01331010";"SAO PAULO";"SP";"Brasil";-;-;-;"Autorizada em Atividade";
1107759;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA USINA SANTA MARIA - PILONCRED";"RODOVIA MUNICIPAL OCTAVIO PILON S N";-;"SAO FRANCISCO";"18520000";"CERQUILHO";"SP";"Brasil";-;-;-;"Autorizada em Atividade";
53846242;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA VILLARES METALS";"AV. VEREADOR ANTONIO PEREIRA DE CAMARGO NETO, 770";-;"JARDIM DALL-ORTO";"13178021";"SUMARE";"SP";"Brasil";-;-;-;"Autorizada em Atividade";
2541707;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS DE CERÂMICA - COOPASPACER";"RUA 4  N   470";"SALA";"CENTRO";"13510000";"SANTA GERTRUDES";"SP";"Brasil";-;-;-;"Autorizada em Atividade";
91018408;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS DO GRUPO DANA - COOPDANA";"RUA RICARDO BRUNO ALBARUS  201";"SALA COOPERATIVA";"DISTRITO INDUSTRIAL";"94045400";"GRAVATAI";"RS";"Brasil";-;-;-;"Autorizada em Atividade";
43446335;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS ITAÚ";"RODOVIA MG 050 KM 341";"SEM NUMERO";"TABOCA";"37975000";"ITAU DE MINAS";"MG";"Brasil";-;-;-;"Autorizada em Atividade";
1504952;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS MELHORAMENTOS DE SÃO PAULO - COOPERMEL";"RUA TITO 479";-;"LAPA";"05051000";"SAO PAULO";"SP";"Brasil";-;-;-;"Autorizada em Atividade";
52046299;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO ATACADÃO";"AV MORVAN DIAS DE FIGUEIREDO  6169";-;"VILA MARIA";"02170901";"SAO PAULO";"SP";"Brasil";-;-;-;"Autorizada em Atividade";
3219207;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO BANESPA DE BOTUCATU E CIDADES LIMÍTROFES";"RUA BRAZ DE ASSIS  709";"SALA 01  BAIRRO SHOPPING";"VILA DOS LAVRADORES";"18609096";"BOTUCATU";"SP";"Brasil";-;-;-;"Autorizada em Atividade";
71965313;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO FLEURY";"AVENIDA PAULISTA   N- 352";"1.- ANDAR - SALA 13";"PARAISO";"01310000";"SAO PAULO";"SP";"Brasil";-;-;"https://www.grupofleury.coop.br";"Autorizada em Atividade";
43268960;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO AVIBRAS - COOPER AVIBRAS";"RODOVIA DOS TAMOIOS, KM 14, ESTRADA VARADOURO";-;"ZONA RURAL DA CIDADE";"12315020";"JACAREI";"SP";"Brasil";-;-;"https://cooperavibras@hotmail.com";"Autorizada em Atividade";
47196084;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO COMOLATTI - SÃO PAULO";"RUA DA CONSOLAÇÃO, 1601";"18 ANDAR PVMTO 1801";"CONSOLAÇÃO";"01301100";"SAO PAULO";"SP";"Brasil";-;-;-;"Autorizada em Atividade";
88952130;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO GERDAU - AÇOS FINOS PIRATINI";"NUCLEO D67,  NR. 149";-;"CENTRO";"96745000";"CHARQUEADAS";"RS";"Brasil";-;-;-;"Autorizada em Atividade";
5548335;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO JAL LTDA.";"AVENIDA AUTOMÓVEL CLUBE, 990 - PARTE";-;"CENTRO";"25515126";"SAO JOAO DE MERITI";"RJ";"Brasil";-;-;-;"Autorizada em Atividade";
44905255;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO LORENZETTI";"AV  PRESIDENTE WILSON  1230";-;"MOOCA";"03107001";"SAO PAULO";"SP";"Brasil";-;-;-;"Autorizada em Atividade";
5048575;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO MAUÁ E EMPRESAS COLIGADAS LTDA. - COOPMAUÁ";"AVENIDA CAPITAO ACACIO, 363 - PARTE";-;"BOAÇU";"24467110";"SAO GONCALO";"RJ";"Brasil";-;-;"https://coopmaua.com.br";"Autorizada em Atividade";
43182278;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO OWENS-ILLINOIS DO BRASIL";"AV   OLAVO EGIDIO DE SOUZA ARANHA  2270";-;"ERMELINDO MATARAZZO";"03822900";"SAO PAULO";"SP";"Brasil";-;-;-;"Autorizada em Atividade";
548980;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO SUGGAR LTDA.";"RUA JERONIMO MARCUCCI  82";"FABRICA";"OLHOS D AGUA";"30390150";"BELO HORIZONTE";"MG";"Brasil";-;-;"https://sugcred.coop.br";"Autorizada em Atividade";
75174953;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO VOTORANTIM LIMITADA.";"AV ERMIRIO DE MORAES  380";"CASA";"TACANICA";"83540000";"RIO BRANCO DO SUL";"PR";"Brasil";-;-;"https://coopvotorantim.com.br";"Autorizada em Atividade";
7651495;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO PODER JUDICIÁRIO E SERVIDORES PÚBLICOS DO ESTADO DE SÃO PAULO - SPCRED";"RUA 15 DE NOVEMBRO  200";"20";"CENTRO";"01013001";"SAO PAULO";"SP";"Brasil";-;-;-;"Autorizada em Atividade";
2115870;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS PÚBLICOS MUNICIPAIS DE ITAPIRA - CREDITA";"PRAÇA BERNARDINO DE CAMPOS  BOX 9";"BOX 09";"CENTRO";"13970005";"ITAPIRA";"SP";"Brasil";-;-;"https://www.coopcredita.com.br";"Autorizada em Atividade";
4694278;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DA DEFENSORIA PÚBLICA NO ESTADO DO RIO DE JANEIRO LIMITADA. - SICOOB COMPERJ";"RUA RODRIGO SILVA, 26";"9 ANDAR";"CENTRO";"20011040";"RIO DE JANEIRO";"RJ";"Brasil";-;-;"https://www.sicoobcoomperj.com.br";"Autorizada em Atividade";
51489318;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS DE SÃO PAULO - MAGISCRED";"R TABATINGUERA  140";"SALA 02   TERREO";"CENTRO";"01020901";"SAO PAULO";"SP";"Brasil";-;-;"https://www.magiscred.com.br";"Autorizada em Atividade";
4478231;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MEMBROS DO MINISTÉRIO PÚBLICO DE SÃO PAULO - PROMOCRED";"RUA BENJAMIN CONSTANT, 171";"4 ANDAR - CONJUNTO 401";"SÉ";"01005000";"SAO PAULO";"SP";"Brasil";-;-;"https://promocred.coop.br/";"Autorizada em Atividade";
4572960;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MILITARES ESTADUAIS DE SANTA CATARINA - CREDPOM";"AV  RIO BRANCO  N  817";"ED  ALEXANDRE CARIONI  TERREO";"CENTRO";"88015203";"FLORIANOPOLIS";"SC";"Brasil";-;-;-;"Autorizada em Atividade";
26758433;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PETROLEIROS NO ESTADO DE MINAS GERAIS LTDA. - COPETRO";"AV  PARANA  485";"5 ANDAR";"CENTRO";"30120020";"BELO HORIZONTE";"MG";"Brasil";-;-;"https://www.copetro.org.br";"Autorizada em Atividade";
7714057;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA NOTARIAL E REGISTRAL - COOPNORE";"AVENIDA PRAIA DE BELAS, 1232";"LOJA 7";"MENINO DEUS";"90110000";"PORTO ALEGRE";"RS";"Brasil";-;-;"https://www.coopnore.com.br";"Autorizada em Atividade";
69346856;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO DA ALTA MOGIANA - SICOOB CREDIMOGIANA";"RUA BATISTA DONZELI, 2049";-;"VILA MARTA";"14403171";"FRANCA";"SP";"Brasil";-;-;"https://www.credimogiana.com.br";"Autorizada em Atividade";
96409263;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FACULDADE DE ENGENHARIA DE ILHA SOLTEIRA - COOPERFEIS";"AVENIDA BRASIL  56";-;"CENTRO";"15385000";"ILHA SOLTEIRA";"SP";"Brasil";-;-;-;"Autorizada em Atividade";
62928320;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FEDERAÇÃO DO COMÉRCIO, SESC E SENAC DE SÃO PAULO";"RUA FLORENCIO DE ABREU,305";"4- ANDAR";"CENTRO";"01029000";"SAO PAULO";"SP";"Brasil";-;-;-;"Autorizada em Atividade";
19402130;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FUNDAÇÃO HOSPITALAR E EMPREGADOS DOS ESTABELECIMENTOS HOSPITALARES DE BELO HORIZONTE, REGIÃO METROPOLITANA E ZONA DA MATA LTDA.- SICOOB CECREF";"RUA CEARA  195  CONJ 901  ED  DOMINGOS RIBEIRO";-;"SANTA EFIGENIA";"30150310";"BELO HORIZONTE";"MG";"Brasil";-;-;"https://www.sicoob.com.br/web/sicoobcecref";"Autorizada em Atividade";
4894460;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA JUSTIÇA DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CREDJUS";"RUA  OURO PRETO";"161  4  ANDAR";"BARRO PRETO";"30170040";"BELO HORIZONTE";"MG";"Brasil";-;-;-;"Autorizada em Atividade";
4152107;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA POLÍCIA MILITAR DO ESTADO DE SÃO PAULO DA REGIÃO CENTRO-OESTE PAULISTA - CREDMIL";"RUA RIO BRANCO 14-76";-;"CENTRO";"17015311";"BAURU";"SP";"Brasil";-;-;"https://credmil.org.br";"Autorizada em Atividade";
946465;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA PREFEITURA MUNICIPAL DE ORLÂNDIA - CRED SERV";"RUA 4, N. 697";-;"CENTRO";"14620000";"ORLANDIA";"SP";"Brasil";-;-;-;"Autorizada em Atividade";
52137361;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA PREFEITURA MUNICIPAL DE VOTORANTIM";"RUA ANTONIO FERNANDES 158";-;"VILA ALBERTINA";"18110170";"VOTORANTIM";"SP";"Brasil";-;-;-;"Autorizada em Atividade";
5746715;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DE DEFESA SOCIAL DO ESTADO DE MINAS GERAIS LTDA. - COOPSESP";"RUA UBERABA, 315";"LOJA 09";"BARRO PRETO";"30180080";"BELO HORIZONTE";"MG";"Brasil";-;-;"https://www.coopsesp.com.br";"Autorizada em Atividade";
69136075;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNESP - COOPUNESP";"AV  24 A  1515 (PARTE";-;"BELA VISTA";"13506900";"RIO CLARO";"SP";"Brasil";-;-;-;"Autorizada em Atividade";
2285107;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE ESTADUAL DE CAMPINAS - COOPERUNICAMP";"AV. ROXO MOREIRA, 1.831 - PRÉDIO DA PREFEITURA";"1- PISO";"CIDADE UNIVERSITARIA";"13083592";"CAMPINAS";"SP";"Brasil";-;-;-;"Autorizada em Atividade";
778858;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO DISTRITO FEDERAL LTDA. - COOSERVCRED";"SHS   QUADRA 01   GALERIA DO HOTEL NACIONAL";"LOJAS 36 37";"ASA SUL";"70322900";"BRASILIA";"DF";"Brasil";-;-;"https://www.cooservcred.com.br";"Autorizada em Atividade";
2000895;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER JUDICIÁRIO, DO TRIBUNAL DE CONTAS ESTADUAL E DEMAIS ÓRGÃOS PÚBLICOS MUNICIPAIS, ESTADUAIS E FEDERAIS NO ESTADO DO RIO DE JANEIRO LTDA.";"AV NILO PECANHA  12";"GRUPOS 522 A 526   1007  1008 E 1009   1022 A 1026";"CENTRO";"20020100";"RIO DE JANEIRO";"RJ";"Brasil";-;-;"https://www.coopjustica.org.br";"Autorizada em Atividade";
16651002;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE ITABIRA LTDA. - SICOOB COSEMI";"PRACA MARIO CARVALHO AZEVEDO DE BARROS  17";-;"14 DE FEVEREIRO";"35900242";"ITABIRA";"MG";"Brasil";-;-;"https://www.cosemi.com.br";"Autorizada em Atividade";
41791005;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE POÇOS DE CALDAS LTDA. - COOPOÇOS";"RUA RIO GRANDE DO NORTE  75";-;"CENTRO";"37701040";"POCOS DE CALDAS";"MG";"Brasil";-;-;-;"Autorizada em Atividade";
3603683;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS - SICOOB COOPERPLAN CREDSEF";"SRTVN   QUADRA 702  CONJUNTO P  ED  RADIO CENTER";"LOJA 50 SOBRELOJA";"ASA NORTE";"70719900";"BRASILIA";"DF";"Brasil";-;-;"https://www.sicoob.com.br/web/sicoobcooperplancredsef";"Autorizada em Atividade";
991739;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DA REGIÃO METROPOLITANA DE BELÉM - CREDISIS CREDBEM METROPOLITANA";"TRAVESSA CURUZU, 1925";"ENTRE AV. ALMIRANTE BARROSO E AV. 25 DE SETEMBRO";"MARCO";"66093802";"BELEM";"PA";"Brasil";-;-;-;"Autorizada em Atividade";
3139644;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO ESTADO DE SÃO PAULO - CREDIPAULISTA";"RUA BARAO DE ITAPETININGA  93  10  ANDAR";"CONJUNTO 1006";"REPUBLICA";"01042001";"SAO PAULO";"SP";"Brasil";-;-;"https://www.credipaulista.com.br";"Autorizada em Atividade";
3639902;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DOS PODERES EXECUTIVOS NO ESTADO DO ESPÍRITO SANTO";"AVENIDA NOSSA SENHORA DOS NAVEGANTES, 955";"LOJA 21";"ENSEADA DO SUÁ";"29050335";"VITORIA";"ES";"Brasil";-;-;"https://www.credes.com.br";"Autorizada em Atividade";
18310649;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS EM JOÃO MONLEVADE LTDA. - COPREMON";"RUA PEDRO BICALHO, 234";-;"NOVO HORIZONTE";"35930072";"JOAO MONLEVADE";"MG";"Brasil";-;-;"https://www.copremon.coop.br";"Autorizada em Atividade";
67915868;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DA CIA. DE PROCESSAMENTO DE DADOS DO ESTADO DE SÃO PAULO - CREDIPRODESP";"RUA AGUEDA GONCALVES  240   TABOAO DA SERRA";-;"JD  PEDRO GONCALVES";"06760900";"TABOAO DA SERRA";"SP";"Brasil";-;-;-;"Autorizada em Atividade";
